estado,temp_ocular_real,temp_ocular_corr,distancia_cm,temp_ambiente,hora_medicion,delta_ambiental,zona_riesgo
0,38.57569801834568,38.48453168979118,17.713516576204174,16.933538776102484,12.78207907468725,21.6421592422432,0
0,37.5993613100812,37.35360038368471,18.886218532930638,25.799952039411693,11.374696138133558,11.799409270669507,0
0,37.90830625020673,38.02786012564643,10.696756190799967,16.51748429419655,9.711226545506277,21.39082195601018,0
0,37.5982933877706,38.10522345755026,19.113172778521573,24.34706780621738,12.028782334122429,13.251225581553221,0
0,40.05227818450894,39.877271924105706,12.557861855309373,20.341009486787172,10.06415525348437,19.71126869772177,1
0,38.18650277526207,38.365330324444095,10.975773894779193,26.833709444488004,15.084142412968323,11.352793330774066,0
0,37.1422890710441,37.411957146140956,24.233283058799998,18.505356732380456,12.526724357911693,18.63693233866364,0
0,39.02254491210319,39.3632957804732,24.48448049611839,24.588027440849398,16.52217328984934,14.434517471253795,1
0,36.97915635002898,37.011718095850895,22.125960221746915,18.535238018638275,12.522526975793305,18.443918331390705,0
0,38.40886359500476,38.35436076602654,14.56920653760056,25.704904246682307,8.85914896007916,12.703959348322453,0
0,36.24032987612023,36.23515863585271,11.465081710095758,28.10517051841123,16.213102586785734,8.135159357708996,0
0,36.87181395110157,36.92478378410479,20.263495397682355,16.9020269869014,12.686628539160527,19.96978696420017,0
0,38.396861235869125,38.55600851736854,16.60228740609402,27.998935328932554,8.482092457722736,10.397925906936571,1
0,38.93846657999541,38.98877096947029,11.830573522671683,23.90362881621447,13.482093719474666,15.034837763780942,1
0,38.37136828118997,38.22474674109596,17.427653651669054,16.90665736300536,10.29260117930913,21.464710918184615,0
0,38.08435171761176,38.28869497735684,10.515827816728276,21.41312783039568,16.13286734750479,16.67122388721608,0
0,37.89889630441071,38.14069676478179,23.63980603118173,17.412904402276467,11.439596863758513,20.485991902134245,0
0,36.72147800963258,36.83595825333602,13.881699724000253,25.505218332998542,14.717296297289,11.216259676634035,0
0,37.48015579160529,37.10893582386985,19.937834265309732,26.383022016269244,7.146434491634846,11.097133775336047,0
0,37.73936122904021,37.667304417567266,14.675666141341164,16.586947804091984,10.752292155628155,21.15241342494823,0
0,39.25712222621892,39.479263217676646,17.801020317667163,22.592097790419665,17.798897237668783,16.665024435799253,1
0,38.543618289568464,38.24224499327689,18.200654190149194,27.219375840388757,15.70152347372578,11.324242449179707,0
0,36.43695984463727,35.90766043501389,12.772816832882906,29.042445623264946,7.919289628403144,7.394514221372326,0
0,38.5240839693948,38.95837785599099,24.54376941646838,22.70276800112655,9.333168593727061,15.821315968268252,1
0,37.81491771958369,37.86596649316663,21.626992350416717,29.254188354171106,9.957789706276333,8.560729365412584,0
0,37.523077999694046,37.695717323545274,24.09248412346284,23.035334556840446,13.80438672594535,14.4877434428536,0
0,38.81167628884087,38.49269714064801,23.422410256414732,20.91285741899862,15.083937113875866,17.898818869842252,0
0,39.23099952249596,39.33821562457365,18.968499682166275,27.72304692829343,14.994319305694917,11.507952594202525,1
0,39.1312801191162,39.100842074745024,23.82811352534675,22.394740656871335,12.118488675676833,16.736539462244863,1
0,37.360782476777366,36.983371698732256,11.327387530778793,22.078537658467845,15.729846454057814,15.282244818309522,0
0,37.89078762414879,38.28116250127083,12.939742936287178,22.354687341147425,11.2449369930897,15.536100283001367,0
0,38.531263431403566,38.57838579977563,10.67840933365807,27.70177502804618,7.486566783546743,10.829488403357388,1
0,39.17554512712236,39.160167014997434,14.879954961448966,27.479123125320783,12.77330209984576,11.69642200180158,1
0,37.72082576215471,37.59157760090718,15.830159345342231,21.052799886603168,17.42761661521328,16.668025875551542,0
0,38.014341023336186,37.50000401681554,14.070235476608438,19.999497898057875,15.515923816710135,18.01484312527831,0
0,37.09366502599397,37.2009686371153,22.43106263727894,22.37892036058694,12.944407772306908,14.714744665407032,0
0,37.00379337591933,37.15126729883155,15.35129990040384,23.591587646056634,13.761667924189164,13.412205729862695,0
0,39.0125258223942,38.89139953472464,14.214017645310712,18.575058159419953,17.166744324426872,20.43746766297425,1
0,39.556240028570826,39.804725389834125,18.14044124737373,26.909326270733857,11.140113533219527,12.64691375783697,1
0,38.12798987841967,37.66162206811211,12.11386337462144,22.297241485986344,9.976729667311648,15.830748392433325,0
0,39.203532897892025,39.13991453418961,22.032954711310595,20.010683226299392,17.72689878000539,19.192849671592633,1
0,38.56163602504764,38.38718148084432,11.118259655196562,16.60231489445986,16.361317602124,21.95932113058778,0
0,37.55488024539488,37.41133858075157,24.80330404900776,18.582677406054103,9.876523015423228,18.972202839340774,0
0,38.561395605508416,38.56608625938928,21.58367153944986,29.239217576339755,11.565367168331074,9.322178029168661,1
0,39.73803656646597,39.763388037581656,12.980735223012587,19.576495302292898,10.98093754809359,20.161541264173074,1
0,38.16417396089005,37.939736885275956,10.082831756854036,17.53288934050553,7.789148144057207,20.631284620384516,0
0,39.76464365581401,39.6047192650014,22.231921426822513,21.9100918748249,17.493831885759107,17.854551780989112,1
0,35.58025489591026,35.94314947079677,20.602860157714257,19.606316150403728,10.851749174637106,15.97393874550653,0
0,39.02190250437523,39.59578088996746,20.93510752061481,15.527388754067912,16.503948991654894,23.494513750307313,1
0,38.287047068238174,38.34122257392647,21.569055200289185,19.84717825919126,8.27227473216798,18.439868809046914,0
0,37.90099264953413,37.71470696512726,11.110669776011356,23.16162935909203,12.574449727646638,14.739363290442103,0
0,38.291760776535504,38.573794515357605,15.376985928164089,23.275685580299502,6.287536621491238,15.016075196236002,1
0,36.21243108539911,35.897212929458775,11.738035892876946,20.34838381765333,15.170645806107704,15.864047267745782,0
0,37.98032811216249,37.96632366924969,22.946551388133905,21.70954134378901,12.97096677895534,16.27078676837348,0
0,38.55711257151175,38.30413784981183,19.34947190241337,29.482768773521496,13.507075001637032,9.074343797990256,0
0,39.67789404474152,39.43471818273236,14.963470372789738,20.660227158454674,6.620650590655842,19.017666886286847,1
0,37.681729781726354,37.66901278240881,10.953375254290355,18.873402198899743,8.532459962503385,18.80832758282661,0
0,37.39150639710682,37.07078395471199,14.664734825734932,18.652005661001404,6.8919704682429614,18.739500736105413,0
0,37.69824295641546,37.80506824647551,14.877749830401205,21.866469190562015,9.466971789645742,15.831773765853448,0
0,39.11540211770208,39.02885758215397,20.944092675070962,26.39280223075416,13.529268092185813,12.722599886947922,1
0,38.52875110965969,38.335281417897384,19.563362070328196,18.089822762827097,12.794231811808503,20.43892834683259,0
0,37.67023979623296,37.65488446474311,23.308191138644897,25.63944190711152,13.345797859360683,12.030797889121441,0
0,38.71326743311336,38.69746202119807,17.08322387742924,15.317247350241244,12.591015256534732,23.396020082872113,1
0,38.297077549348046,38.38972804264193,11.793913689074525,21.28399466975919,9.276345548110312,17.013082879588858,0
0,39.16864499053289,39.226896192175666,20.698671808344926,26.6379759780418,8.934089968133103,12.530669012491089,1
0,37.49794690612265,37.73935204530707,21.411775729253463,20.08099433661647,7.644716202438975,17.41695256950618,0
0,37.87233785340224,37.972351547826555,18.419157963542446,23.456056521680992,16.188850498841905,14.416281331721251,0
0,37.80789184686785,38.035402492060896,21.564507699318415,18.074688492388663,13.397752302494933,19.733203354479183,0
0,36.73648505186789,37.13096055306486,17.40693394546586,26.129930866892586,8.238132150048717,10.606554184975302,0
0,38.49612027706458,38.27372650760775,17.840992440729913,15.784186549031395,8.126512557854873,22.71193372803318,0
0,38.46105527217989,38.39769488261494,16.413115275378246,27.788139673132505,16.47642721831364,10.672915599047386,0
0,38.20511345664247,38.6562164336294,10.381286901161427,17.97294579632502,14.912770365159831,20.23216766031745,1
0,37.96541286662485,37.875072236194995,11.618371404899566,28.115970475624962,13.912788958864457,9.84944239099989,0
0,36.78462925794959,36.09769649104394,10.471437785301013,20.28793861950776,10.882369290471598,16.49669063844183,0
0,37.77935467723464,37.79327797106306,19.546156168956706,25.8402536171173,9.14370677134221,11.939101060117345,0
0,37.857285483473234,37.901692964265656,14.7153397161449,19.788379466792826,17.753409157353886,18.06890601668041,0
0,37.39772273077838,36.69129059945184,17.62856036747054,28.588675068519713,15.566874900273602,8.80904766225867,0
0,38.03871428833399,38.4048035449378,23.613497108891394,16.899556882775617,9.621350677635318,21.139157405558375,0
0,38.60405085681454,38.45857762528728,13.739383437233124,17.67779683908898,16.170777555341935,20.926254017725558,0
0,40.08618590121053,40.160836384980946,16.155743845534445,22.395451877382033,15.107183383376178,17.690734023828494,1
0,38.374577812831845,38.39016738731542,21.33326707814573,16.22907658557219,9.56496659853598,22.145501227259654,0
0,38.457550390722766,38.156482377835786,13.431972482374338,17.93970277052643,11.118634250899676,20.517847620196335,0
0,38.12555408423383,37.806748034134564,11.154698647431895,29.156495733180215,8.23144134469232,8.969058351053619,0
0,36.28122878470096,36.00282124066225,14.34627179370652,29.647344917218305,7.332629332537312,6.633883867482652,0
0,38.173486124550784,38.51484888048035,12.418319308810066,20.64388993995633,14.673144394076362,17.529596184594453,1
0,38.26023020994103,38.20920567747833,23.945464785138597,28.849290315209032,9.210142288246399,9.410939894731996,0
0,40.66324211248529,40.55462103891919,22.121805693466253,23.172370135101474,15.840712388955044,17.49087197738382,1
0,38.00763903521888,37.567630904095154,19.501056347656352,19.046136988106504,17.947304538173114,18.961502047112376,0
0,38.501547342333616,38.87571215347033,23.071908852815767,25.53598081620898,6.9194377671557845,12.965566526124636,1
0,38.16528823029476,38.400931783211014,22.055081153486718,24.883527098622856,11.676421501004404,13.281761131671907,0
0,37.03132196238048,37.32130496170695,12.798550883290538,29.836879786631002,15.624750711729636,7.194442175749479,0
0,39.342822814515024,39.66819432551089,23.388384977349666,18.975709311139248,15.467410758494802,20.367113503375776,1
0,38.951933032686775,38.95935285968059,18.090133628734762,25.080892539926033,15.119965899971621,13.871040492760741,1
0,38.99103194704305,38.79375714939646,22.111602327460936,15.780356325441703,10.187939223622932,23.210675621601347,1
0,37.29061254520526,37.20636247535639,23.4413694988524,16.70469058045079,11.446239068220628,20.585921964754473,0
0,39.602794310936105,39.49952979500587,14.770052124577958,15.0587756242664,13.139620288097642,24.544018686669705,1
0,36.79814893720772,36.24006471827284,11.650778867915152,29.991910215895096,17.68728700287909,6.806238721312624,0
0,38.78685709380027,39.163727156342304,13.419027438129126,27.034105457212167,9.930567251261914,11.752751636588105,1
0,40.390455625809984,40.145593238231974,16.406616829393844,26.80084522100311,17.077726652602294,13.589610404806873,1
0,37.20946367486931,37.37883287096542,22.270221488837397,22.645891129322695,9.23228301816593,14.563572545546617,0
0,37.63370227039723,37.983991950051355,22.910958748845154,19.5010062435816,17.868893585684454,18.13269602681563,0
0,38.29965136508764,38.36184828586448,10.10428195796786,17.268964266940138,14.043164241931102,21.030687098147503,0
0,37.6965243458838,37.92583903133843,17.661209538663485,19.270121082696953,11.562137764302612,18.42640326318685,0
0,36.64933656893387,36.3548834533685,16.261165047231685,20.639568328937088,13.360685136763259,16.00976823999678,0
0,38.26856297480603,38.72924278836236,13.331617157060954,26.34465145470441,9.270374028482482,11.923911520101619,1
0,37.1376962862739,37.27524058533162,11.797980510005242,23.094926833547284,9.2900862901376,14.042769452726617,0
0,38.67359243063518,38.65070196481334,15.06422757105442,16.16225439833224,7.362654526121926,22.51133803230294,1
0,37.2805757657662,37.25783651892493,24.143645558687787,15.270435134383684,7.368603572464785,22.01014063138252,0
0,39.74993440501754,39.46772013845591,14.848043980311328,16.534982693010946,10.172060897626936,23.214951712006595,1
0,37.41674670766377,37.51074015435632,17.781859326150492,21.157480705460692,15.15426573475646,16.259266002203077,0
0,37.87793848379432,38.06801684995412,20.545284383427667,28.997893755735276,13.29565401117795,8.88004472805904,0
0,39.01351721736968,38.763511702254895,15.45444403568941,24.561037218138324,7.231014723972249,14.452479999231358,1
0,36.96913568356605,36.64378089201494,24.57673124081441,27.027388498132726,16.22683829971093,9.941747185433325,0
0,38.42745993460413,38.26403504865946,24.43670942413167,21.99561891756823,13.216411523880797,16.4318410170359,0
0,39.507142754282434,39.7766000700166,13.776734437380462,20.424991247925643,17.530266921417358,19.08215150635679,1
0,36.59251676543877,36.34699195527401,17.45872758838578,16.62600559074934,14.04222560893449,19.966511174689433,0
0,38.384633858532304,38.334888037337656,14.513174647251546,28.138995332793073,8.102098364450171,10.245638525739231,0
0,38.45988279424843,38.96602079651665,14.272607415662014,26.74740043541854,11.685400347693868,11.712482358829888,1
0,38.98182287177731,38.75982582828828,10.553304210317991,17.521771463965877,13.78197117056645,21.460051407811434,1
0,36.96304928912192,36.858528732334854,19.143465009698453,22.683908458143907,6.339176412599732,14.279140830978012,0
0,36.87954338691573,36.721515023049456,17.54018534843292,22.310622118818674,6.178923169857695,14.568921268097053,0
0,38.7219415656169,39.184989013677615,10.77218126874984,24.376373290297927,7.552836007182815,14.345568275318975,1
0,38.49698467323319,38.98645757272105,14.179696963549173,29.19280340986892,9.01997322054565,9.304181263364274,1
0,38.45049285034588,38.7104274269885,23.623988289499806,23.696571626437194,11.154589482248106,14.753921223908687,1
0,38.54644820949698,38.735173927986565,13.593428360004587,23.103259001679277,11.849285685117461,15.443189207817703,1
0,37.51997527842151,37.473961248047836,12.173423081368346,15.754843994019959,7.656331307254762,21.765131284401555,0
0,38.43225369716101,38.932451102877835,17.341791404163445,15.943612140270359,14.08069894938997,22.48864155689065,1
0,38.49307247329868,38.53751838504079,24.78475681165901,17.81020186990183,13.153656740358418,20.68287060339685,1
0,37.48564858197364,37.77610350739699,13.630829072672507,15.487061575376224,9.533569186093922,21.99858700659742,0
0,40.06577451114476,40.070797652531596,20.08203321108818,26.150293433550186,6.163918601223504,13.915481077594574,1
0,38.67383292091179,38.513200363520724,21.424294229930766,25.84995455990945,6.931774984239489,12.823878361002343,1
0,37.00869650279736,37.50367325186821,13.564563159885996,17.040843516474645,10.700337306130074,19.96785298632272,0
0,38.85655360863383,38.95967053190457,20.923245229177894,27.541183511929212,7.847692213988207,11.31537009670462,1
0,37.22531832977268,37.661425675818464,15.516746990788798,17.32179052269168,10.52183527377565,19.903527807081005,0
0,38.98708460374245,38.943858929560314,19.48458745890369,19.517633804960383,13.53819125412426,19.46945079878207,1
0,39.35859557900741,39.230122772100636,19.50294566141342,18.734653487420474,12.566849134551402,20.623942091586933,1
0,37.379317681648295,37.23532314817123,18.036620261121378,20.584606478595717,8.77411059764873,16.79471120305258,0
0,39.16337612924433,39.089440348093206,11.354346550816125,18.819956488349426,10.12586989510503,20.3434196408949,1
0,38.6127809269365,38.46132588882739,22.52953743383857,22.33426389657678,13.368374381383807,16.278517030359723,0
0,39.022060159994496,38.69111105423744,14.811700974576038,21.111118220320282,16.330260336521384,17.910941939674213,1
0,40.09679298265395,40.28161166110648,12.797777655997812,29.798542361689897,15.038561264866527,10.298250620964055,1
0,37.95461188399713,37.853288837984614,10.611627123321458,15.838895251923384,12.64080032200098,22.11571663207375,0
0,37.44626383564251,37.40293823483352,18.863394147823627,17.132720645810274,10.347515979797834,20.313543189832238,0
0,37.31048557037448,37.193660892730975,20.163465427634236,15.792388408629037,10.380615330501666,21.518097161745445,0
0,37.384189715034566,37.18489905660211,10.248817433917843,24.387617924735636,16.553007723172755,12.99657179029893,0
0,38.1228982905859,38.49345888671036,17.681395874489215,15.817639161205793,6.470922912486557,22.305259129380108,0
0,38.54115197481665,38.21962723151486,13.39743662796907,27.54659606064185,17.855791733043134,10.9945559141748,0
0,38.47669079933002,38.518567364318166,19.677591856141746,22.679079460228916,13.972504930218747,15.797611339101106,1
0,39.02718324903603,39.17675908505022,12.61549643507487,22.905114368723005,14.173652388868685,16.122068880313023,1
0,38.21300189187791,38.27260865907454,20.36406607153699,23.423917615682914,6.455974047656905,14.789084276194995,0
0,39.65353407715732,39.25950235524326,15.801030194508062,17.56220559459316,13.266351298695266,22.09132848256416,1
0,37.935343166762046,38.13627716362626,24.050949831051017,17.965354546717315,11.817336721085365,19.96998862004473,0
0,40.92016916658962,41.00174192125524,12.062814162189898,19.78225984309507,7.269346882728804,21.137909323494554,1
0,38.82566734776501,38.728780430101374,15.115995265753877,23.902446237327773,9.33506412923231,14.92322111043724,1
0,37.34284244358372,37.53478586688718,11.702102818608836,18.15176663910322,16.683773474563814,19.1910758044805,0
0,37.12910750193889,37.246040192744005,23.87040427417844,16.744975906998917,12.599860990391434,20.384131594939973,0
0,38.68247241524319,38.32358597362979,23.160090300714714,29.55175329627648,10.960998902086905,9.13071911896671,0
0,37.97653721467415,37.79736218222284,13.869124415727335,15.329727222144344,6.872185870089732,22.64680999252981,0
0,38.91400049409209,39.10367631135968,19.899760690512686,27.040461080040323,14.569458328827668,11.87353941405177,1
0,38.673237624573545,38.865435782051,22.258333003018237,26.82052724362533,14.434209880752391,11.852710380948213,1
0,38.12717108734313,37.844334306338595,18.328012173991937,19.45821170767644,13.368523283670763,18.66895937966669,0
0,37.3532062819316,37.163724806079124,17.944758675340097,17.0343992401097,12.12315175464779,20.3188070418219,0
0,36.68515277531414,36.602524562395345,13.627784363506775,17.18442970058135,11.205412826488473,19.500723074732786,0
0,37.75348504793298,37.676308205931534,11.396541517088489,25.461474258557885,13.119253115855908,12.292010789375098,0
0,39.05639879432348,38.78286320906966,23.458236369299904,24.642098866292606,8.800745420740881,14.414299928030871,1
0,38.414093744130206,38.04607051908984,23.506270857449955,26.7411851137708,17.295108770131773,11.672908630359405,0
0,36.954261221288014,37.22750225931211,19.49652185909902,29.06221758598657,13.065534350162755,7.8920436353014445,0
0,38.37318092585119,38.59696871640801,15.08544686573051,25.37891044899888,9.734309332252518,12.994270476852307,1
0,38.58531737972884,38.24129781561383,15.238143619189913,17.33777304827165,11.396158210621888,21.247544331457192,0
0,37.31614256379887,37.31078688598816,20.88933518305359,18.65163925148116,15.668217466522709,18.66450331231771,0
0,38.35372510594553,38.23893675229523,23.456653899288657,27.632905963096718,7.939392728763569,10.72081914284881,0
0,38.258208718446,38.19488327089989,23.30629636397676,18.13959113751313,9.514027469523125,20.11861758093287,0
0,37.05702970216938,36.95129732196546,21.698133187864357,16.08783475431722,14.154096272838665,20.96919494785216,0
0,38.557787360348286,38.41560639351493,19.630474692314316,25.549200810633756,9.785870477786688,13.00858654971453,0
0,38.76078452636824,39.21169683734118,11.262099474925733,21.03789533235213,15.510020182337591,17.722889194016112,1
0,39.28305124317528,39.26959519369449,12.424430711419205,28.800600788188554,7.56544184612833,10.482450454986726,1
0,39.25380205203491,39.161969391468766,23.478312827906187,24.753826066404923,15.152234045455302,14.499975985629984,1
0,36.82233063204291,36.529149722665004,19.09643589489385,16.356284666874913,6.820220578206795,20.466045965168,0
0,37.26217496008488,37.406257211929564,10.137955774249445,29.217848508804913,6.151111352009938,8.044326451279964,0
0,38.71503526720866,38.36897312836317,11.522073142990482,18.878358954603687,16.778682225985946,19.836676312604975,0
0,38.71378595091221,38.43953450115124,19.952526536620837,20.058187356094287,12.976070603187583,18.655598594817924,0
0,38.71504768630605,38.971728750357975,10.07592375769328,21.033906205253132,10.221922765041738,17.68114148105292,1
0,42.05273149065472,42.033853084431485,12.41212077126248,15.768364446064698,8.791135643566205,26.284367044590024,1
0,38.77089051069317,38.74041814933233,18.231006840498793,22.447731333459075,13.402629399129793,16.323159177234096,1
0,39.33556564018061,39.865201781070965,20.3784279653904,16.849777366129384,12.108026202440858,22.485788274051227,1
0,39.154001763493206,39.2318835607974,19.779418892539006,21.014554900325276,17.89917330635982,18.13944686316793,1
0,38.8513912513058,38.73791482544095,13.364039641908397,20.260646819881266,17.79859183984495,18.590744431424532,1
0,37.884730755359655,37.78725918998882,20.68268832021304,26.59260125139755,13.620294793699316,11.292129503962105,0
0,38.95896922049327,38.64361953860408,13.558736312452002,27.047557674490967,11.314446073270686,11.911411546002306,1
0,37.427174785462434,37.84159045411331,14.880995472389015,17.30119323583632,11.893691629615946,20.125981549626115,0
0,37.96318139326,38.13601385751449,21.197371076770363,20.498267810688393,14.189748794842343,17.464913582571608,0
0,37.7146364521709,38.01519762067618,19.74449348570822,20.600297415477478,7.218894530824576,17.114339036693423,0
0,38.281874139386325,38.52183074672767,22.73835115741267,17.271156659041274,9.940224885728618,21.01071748034505,1
0,40.51465856667351,40.48418557939386,19.86419338450515,26.976802575767856,6.903266892043247,13.537855990905655,1
0,36.33273480740826,36.05513260059975,18.524629050032075,25.60842492503135,6.880329114203034,10.724309882376907,0
0,38.886260190374514,38.85715418564436,11.405121517421387,17.85572679445552,8.350070902730804,21.030533395918994,1
0,36.58728412881035,36.31599337096875,15.515737045891502,20.500828628906987,11.823039055118723,16.086455499903366,0
0,37.72806813421057,37.84730339701722,13.978035515225882,16.587075372847714,15.417291853953472,21.140992761362853,0
0,39.28895059696737,39.664615208348835,13.659844650686253,24.42309895639566,11.825950693990471,14.865851640571709,1
0,38.264280019095466,38.28543536905416,24.595158321286682,16.820578868229294,10.025719326730437,21.443701150866172,0
0,37.1222552220707,37.02168789976501,15.896465870001407,29.789012529373768,6.988235884041098,7.333242692696931,0
0,37.48469629074003,37.426318151037464,23.3806983276567,26.710231120317935,12.603546278197555,10.774465170422097,0
0,38.87959774893468,39.09317137404992,19.467079389958943,20.853578243759927,9.255223037798121,18.02601950517475,1
0,37.469633368282864,37.17057232812648,21.922169553124725,23.678458984190314,13.379210135005769,13.79117438409255,0
0,38.41645858958198,37.89063898205403,17.539556396577883,28.67012724324613,17.72625286958902,9.746331346335847,0
0,38.24557183990382,38.3735080863525,18.653558269395386,23.31148920593739,7.335771857730602,14.934082633966426,0
0,37.54839965239419,37.87906018163225,17.38776540728296,17.617477295969326,8.54550478466328,19.930922356424862,0
0,40.343944089325326,40.49455559733026,12.928644816970667,20.68055033371739,11.677134457192498,19.663393755607935,1
0,38.833919022318014,38.65882261619643,20.83678172892258,27.647172975446182,17.623365784151154,11.186746046871832,1
0,36.1748574133424,35.982694438081246,14.211585436612836,24.66319523984427,15.261717315239947,11.51166217349813,0
0,38.38645431476943,38.56191307387994,10.364739496471808,24.760865765007004,16.77875031795396,13.625588549762426,1
0,37.53821353523161,37.45598142171738,19.682084438607518,28.002322285327338,10.004578181709515,9.535891249904275,0
0,39.05243333479623,39.0327232331045,12.656660191105734,28.409595861937568,17.904461685343136,10.642837472858659,1
0,37.4074792615673,37.90962489138647,24.106878765293715,28.796888576691543,7.233993792769889,8.61059068487576,0
0,38.08526355853311,37.92861809680962,24.308928655038812,16.42273789879734,6.63567487255321,21.662525659735767,0
0,38.70498727898046,39.01470487976443,23.72296585330673,23.161890029446514,16.267231524648338,15.543097249533947,1
0,39.06575519417012,39.0311388574538,15.552380503831666,26.10764281827478,17.127178442483835,12.958112375895343,1
0,36.99970359294423,36.529168778584754,10.231849247933011,26.353902676905207,7.087024290553221,10.645800916039022,0
0,37.86549876415906,37.8071940557636,23.92477843881588,24.10074302955006,7.361129120950098,13.764755734608997,0
0,37.725054688839045,38.01998551977796,16.422762224759715,17.501810027755113,6.398089893069286,20.223244661083932,0
0,37.54667076742629,37.444309533527,24.499822285655043,26.961308309124966,7.254090751712689,10.585362458301326,0
0,39.9654542402811,39.633586639978205,24.45429965633879,25.801670002724187,8.513037801603371,14.16378423755691,1
0,38.60498171096096,38.54966370741412,22.7951418320104,16.292036573235546,17.64091942692001,22.312945137725418,1
1,39.09979678005582,38.98434282103908,14.416733381043786,21.957147370115642,14.014322666876165,17.142649409940176,1
1,38.542810012698766,38.73912271205738,15.776465929028879,17.609660992827052,15.342636306222506,20.933149019871713,1
1,39.03136477112947,39.219502754514444,22.767050072752852,20.062155685694577,15.313672844298265,18.96920908543489,1
1,41.66973433559019,41.37783026893532,14.753830077344166,15.271216383085282,12.420884997350576,26.39851795250491,1
1,39.06578144451847,38.931960415790705,12.542391200291387,21.004948026161372,15.569867732556206,18.0608334183571,1
1,43.72209668428861,43.794014769461256,18.352018936875254,23.24815381734316,13.149690388679636,20.47394286694545,1
1,40.94131327114516,40.62565008886075,24.042321612411715,24.293738892406303,9.774553171240292,16.64757437873886,1
1,40.540286960803336,40.32038115858455,20.440446950124596,24.952355176930652,12.733321305220809,15.587931783872683,1
1,39.18413488576442,38.95964504242771,18.550917551340476,27.544369696536897,12.40210303361416,11.639765189227525,1
1,41.21040284323168,41.37414445112691,11.457647406561527,18.23194360913595,15.881436645111847,22.978459234095727,1
1,39.55167082589089,39.68554218130739,19.225108400487546,16.807227336577018,17.780726608579908,22.74444348931387,1
1,40.45861275903896,40.317815539372255,24.85080775156395,27.773057578468887,10.932510785051166,12.68555518057007,1
1,43.62810989974943,43.681206462212884,12.101260228547861,17.34919222338975,15.160688141296315,26.278917676359683,1
1,40.17512213035796,40.66302879023966,17.77494478545605,29.62140122004293,7.197156048457602,10.553720910315032,1
1,41.794055324171374,41.578895412472164,23.160596078919333,27.638073440979554,15.321976433379463,14.15598188319182,1
1,39.38587064733635,39.03989480729325,21.111529266313067,22.513149088343987,10.457002943918786,16.87272155899236,1
